millis,sequence,total_us,max_us,avg_us,overrun_count,dropped_reports,previous_write_us,b00_us,b01_us,b02_us,b03_us,b04_us,b05_us,b06_us,b07_us,b08_us,b09_us,b10_us,b11_us,b12_us,b13_us,b14_us,b15_us,b16_us,b17_us,b18_us,b19_us,b20_us,b21_us,b22_us,b23_us,b24_us,b25_us,b26_us,b27_us,b28_us,b29_us,b30_us,b31_us,b32_us,b33_us,b34_us,b35_us,b36_us,b37_us,b38_us,b39_us,b40_us,b41_us,b42_us,b43_us,b44_us,b45_us,b46_us,b47_us,b48_us,b49_us,b50_us,b51_us,b52_us,b53_us,b54_us,b55_us,b56_us,b57_us,b58_us,b59_us,b60_us,b61_us,b62_us,b63_us,b64_us,b65_us,b66_us,b67_us,b68_us,b69_us,b70_us,b71_us,b72_us,b73_us,b74_us,b75_us,b76_us,b77_us,b78_us,b79_us,b80_us,b81_us,b82_us,b83_us,b84_us,b85_us,b86_us,b87_us,b88_us,b89_us,b90_us,b91_us,b92_us,b93_us,b94_us,b95_us,b96_us,b97_us,b98_us,b99_us,b00_button_mask,b01_button_mask,b02_button_mask,b03_button_mask,b04_button_mask,b05_button_mask,b06_button_mask,b07_button_mask,b08_button_mask,b09_button_mask,b10_button_mask,b11_button_mask,b12_button_mask,b13_button_mask,b14_button_mask,b15_button_mask,b16_button_mask,b17_button_mask,b18_button_mask,b19_button_mask,b20_button_mask,b21_button_mask,b22_button_mask,b23_button_mask,b24_button_mask,b25_button_mask,b26_button_mask,b27_button_mask,b28_button_mask,b29_button_mask,b30_button_mask,b31_button_mask,b32_button_mask,b33_button_mask,b34_button_mask,b35_button_mask,b36_button_mask,b37_button_mask,b38_button_mask,b39_button_mask,b40_button_mask,b41_button_mask,b42_button_mask,b43_button_mask,b44_button_mask,b45_button_mask,b46_button_mask,b47_button_mask,b48_button_mask,b49_button_mask,b50_button_mask,b51_button_mask,b52_button_mask,b53_button_mask,b54_button_mask,b55_button_mask,b56_button_mask,b57_button_mask,b58_button_mask,b59_button_mask,b60_button_mask,b61_button_mask,b62_button_mask,b63_button_mask,b64_button_mask,b65_button_mask,b66_button_mask,b67_button_mask,b68_button_mask,b69_button_mask,b70_button_mask,b71_button_mask,b72_button_mask,b73_button_mask,b74_button_mask,b75_button_mask,b76_button_mask,b77_button_mask,b78_button_mask,b79_button_mask,b80_button_mask,b81_button_mask,b82_button_mask,b83_button_mask,b84_button_mask,b85_button_mask,b86_button_mask,b87_button_mask,b88_button_mask,b89_button_mask,b90_button_mask,b91_button_mask,b92_button_mask,b93_button_mask,b94_button_mask,b95_button_mask,b96_button_mask,b97_button_mask,b98_button_mask,b99_button_mask,b00_button_event_mask,b01_button_event_mask,b02_button_event_mask,b03_button_event_mask,b04_button_event_mask,b05_button_event_mask,b06_button_event_mask,b07_button_event_mask,b08_button_event_mask,b09_button_event_mask,b10_button_event_mask,b11_button_event_mask,b12_button_event_mask,b13_button_event_mask,b14_button_event_mask,b15_button_event_mask,b16_button_event_mask,b17_button_event_mask,b18_button_event_mask,b19_button_event_mask,b20_button_event_mask,b21_button_event_mask,b22_button_event_mask,b23_button_event_mask,b24_button_event_mask,b25_button_event_mask,b26_button_event_mask,b27_button_event_mask,b28_button_event_mask,b29_button_event_mask,b30_button_event_mask,b31_button_event_mask,b32_button_event_mask,b33_button_event_mask,b34_button_event_mask,b35_button_event_mask,b36_button_event_mask,b37_button_event_mask,b38_button_event_mask,b39_button_event_mask,b40_button_event_mask,b41_button_event_mask,b42_button_event_mask,b43_button_event_mask,b44_button_event_mask,b45_button_event_mask,b46_button_event_mask,b47_button_event_mask,b48_button_event_mask,b49_button_event_mask,b50_button_event_mask,b51_button_event_mask,b52_button_event_mask,b53_button_event_mask,b54_button_event_mask,b55_button_event_mask,b56_button_event_mask,b57_button_event_mask,b58_button_event_mask,b59_button_event_mask,b60_button_event_mask,b61_button_event_mask,b62_button_event_mask,b63_button_event_mask,b64_button_event_mask,b65_button_event_mask,b66_button_event_mask,b67_button_event_mask,b68_button_event_mask,b69_button_event_mask,b70_button_event_mask,b71_button_event_mask,b72_button_event_mask,b73_button_event_mask,b74_button_event_mask,b75_button_event_mask,b76_button_event_mask,b77_button_event_mask,b78_button_event_mask,b79_button_event_mask,b80_button_event_mask,b81_button_event_mask,b82_button_event_mask,b83_button_event_mask,b84_button_event_mask,b85_button_event_mask,b86_button_event_mask,b87_button_event_mask,b88_button_event_mask,b89_button_event_mask,b90_button_event_mask,b91_button_event_mask,b92_button_event_mask,b93_button_event_mask,b94_button_event_mask,b95_button_event_mask,b96_button_event_mask,b97_button_event_mask,b98_button_event_mask,b99_button_event_mask
508123,353,117948,15229,1179,1,0,15800,670,456,2986,15229,534,17,568,2476,510,1043,263,450,2999,299,447,767,433,2733,238,997,718,438,2964,229,398,636,429,2726,227,436,646,415,2985,229,398,632,421,2704,232,6368,796,421,2958,234,399,636,430,2724,239,423,661,423,2977,228,399,634,421,2702,232,840,678,418,2971,229,399,638,420,2719,231,602,644,434,2961,231,399,632,420,853,181,405,598,419,2968,231,401,635,421,2714,231,6357,797,422,2970,231,400,637,420,2703,239,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509123,354,119031,17023,1190,1,0,14045,676,451,2987,17023,528,17,561,2465,512,1057,262,63,2754,683,277,438,509,2482,516,1157,180,383,2984,227,400,636,423,2708,229,437,647,431,2966,230,399,636,421,2719,233,6359,795,421,2957,234,401,639,423,2708,240,787,669,441,2977,228,399,635,420,2716,232,842,677,417,1117,194,399,624,431,2719,230,602,666,424,2971,231,400,636,430,2709,232,405,633,420,2965,234,400,631,420,2717,231,6362,797,425,2967,232,399,639,428,2724,236,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510122,355,120517,17036,1205,1,0,15840,673,451,2989,17036,529,17,561,2467,513,1076,257,441,3041,244,439,779,446,2737,233,991,722,431,2969,228,398,632,420,2714,236,441,658,408,2967,231,400,643,421,2714,232,6513,799,421,2961,234,400,636,420,2703,239,564,661,425,1127,184,383,635,428,2724,225,847,687,428,2958,231,399,633,420,2738,232,606,644,425,2965,230,401,636,423,2711,234,409,630,435,2957,234,402,631,420,2719,232,6507,797,422,2967,238,408,641,413,2712,237,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511123,356,118401,15311,1184,1,0,15853,672,462,2986,15311,533,17,557,2474,512,1049,264,450,3010,256,474,764,437,2735,236,997,718,438,2958,230,399,643,430,2722,226,436,644,415,2975,230,399,636,420,851,161,6487,800,420,2974,235,400,641,429,2721,240,423,660,422,2980,228,399,634,421,2703,238,853,685,414,2970,229,420,638,424,2715,233,602,644,436,2962,230,399,631,420,2709,238,415,643,411,2958,234,403,634,423,2709,233,6495,798,434,2964,232,401,635,420,2719,240,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512123,357,119148,16887,1191,1,0,14126,675,452,2982,16887,527,17,561,2470,512,1049,263,469,2992,245,505,39,586,2499,519,1161,184,386,2984,226,401,636,423,858,163,410,612,435,2995,229,400,627,420,2717,238,6447,796,422,2962,232,401,641,423,2709,239,787,664,445,2977,228,399,637,420,2714,232,847,676,417,2973,234,409,640,412,2717,232,602,661,424,2964,231,400,630,429,2718,232,409,633,420,2959,234,401,631,420,2714,239,6447,797,424,2969,232,399,642,421,2717,236,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513122,358,120258,16831,1202,1,0,15704,669,465,2987,16831,533,17,560,2477,517,1066,258,447,1190,221,442,783,429,2738,229,989,717,437,2965,231,399,636,429,2724,229,432,640,414,2975,236,408,641,412,2712,234,6459,796,420,2957,234,400,635,430,2720,239,561,660,423,2978,232,408,639,412,2709,234,845,684,417,2974,230,399,632,429,2719,231,602,644,422,2965,231,399,632,420,2709,241,419,643,411,2955,235,401,639,420,2712,233,6451,797,434,2971,232,401,635,420,2727,241,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514123,359,116186,15230,1161,1,0,15646,661,451,1129,15230,539,17,563,2463,513,1051,265,472,3041,244,438,768,450,2743,233,987,722,431,2975,228,398,631,420,2715,229,438,662,422,2973,230,400,640,425,2717,232,6357,795,421,2961,234,400,636,420,2715,241,426,664,424,2977,230,401,638,424,2707,234,839,678,429,2967,228,400,632,420,2721,233,606,644,422,2964,230,401,637,423,2704,234,409,631,435,2958,234,401,632,420,864,179,6345,801,423,2980,231,401,640,423,2714,236,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515123,360,119932,16941,1199,1,0,14086,675,463,2989,16941,532,17,559,2479,511,1055,262,452,3005,294,445,770,438,2731,235,988,732,440,2963,229,398,636,420,2728,228,433,643,415,2977,237,408,641,412,2706,232,6375,794,422,2958,234,400,636,430,2728,239,789,658,424,2980,228,399,635,421,2703,231,845,682,419,2964,230,399,637,421,2719,231,602,642,422,2969,231,399,632,420,853,180,405,598,419,2970,231,401,634,421,2711,231,6345,797,433,2966,231,401,637,420,2715,238,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516122,361,119949,16972,1199,1,0,15757,675,454,2985,16972,527,17,561,2466,513,1041,262,460,2988,249,478,681,438,2729,241,994,717,435,2962,230,399,640,420,2719,227,431,644,415,2978,230,399,637,420,2707,237,6310,800,422,2956,234,399,642,421,2719,239,561,661,443,2983,229,399,635,420,2719,234,847,675,417,1117,184,390,622,429,2719,231,602,666,424,2971,231,400,638,430,2725,232,405,631,420,2960,239,410,637,412,2713,233,6303,797,423,2964,233,400,635,429,2722,236,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517123,362,119681,16982,1196,1,0,15794,657,454,2985,16982,527,17,560,2465,512,1052,248,448,3012,252,499,732,433,2732,234,985,719,444,2977,229,400,633,420,2718,228,431,647,414,2965,235,408,641,413,2705,232,6377,793,422,2958,234,400,635,429,868,194,417,638,432,2996,233,408,638,414,2699,232,835,682,417,2962,230,399,639,420,2711,230,602,642,422,2965,231,399,638,420,2709,238,414,642,412,2950,234,403,634,423,2703,231,6375,798,433,2968,232,401,635,420,2713,241,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518123,363,118166,15296,1181,1,0,15797,675,452,2987,15296,535,17,560,2467,513,908,252,446,3052,249,440,763,439,2762,229,984,723,428,2972,225,401,636,423,2712,230,434,655,421,2971,230,401,635,420,861,167,6338,799,419,2965,241,408,637,412,2718,242,787,670,433,2981,228,399,634,420,2715,233,848,676,414,2966,235,408,635,412,2715,233,608,658,425,2962,233,400,640,420,2715,234,404,632,436,2961,232,402,628,420,2717,234,6358,798,422,2967,231,401,641,423,2709,236,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519122,364,120149,16940,1201,1,0,14114,671,465,2990,16940,529,17,560,2477,511,1054,261,468,3041,248,447,772,436,2734,232,1016,725,433,1126,187,379,615,434,2733,226,432,647,415,2955,228,400,634,420,2720,238,6368,796,423,2956,232,399,643,431,2715,238,560,661,423,2982,227,400,634,420,2701,231,850,684,419,2965,228,399,638,420,2716,231,602,642,433,2963,231,399,635,420,2711,238,415,645,411,2959,232,402,631,423,2705,232,6369,799,433,2969,234,401,634,420,2732,233,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520123,365,118199,16981,1181,1,0,15757,661,455,2981,16981,528,17,560,2470,512,1049,268,458,1141,234,461,768,454,2746,235,992,720,431,2967,233,408,642,412,2717,230,434,654,422,2971,232,400,637,430,2716,233,6453,801,421,2984,235,399,628,423,2715,243,422,670,441,2980,228,400,635,431,2716,232,839,675,417,2981,235,400,635,418,2726,231,608,656,429,2960,229,399,633,427,2719,232,409,633,421,2967,241,402,636,413,2718,232,6460,796,425,2969,233,399,642,421,861,186,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521123,366,118142,15277,1181,1,0,15793,629,460,2997,15277,538,17,561,2465,516,904,256,434,3047,249,440,784,437,2729,232,986,722,443,2976,225,399,633,420,2715,234,445,655,407,2968,230,419,643,425,2704,233,6372,798,431,2964,234,401,635,420,2704,239,790,656,428,2976,227,400,642,421,2707,231,841,675,431,2965,230,400,630,420,2727,232,602,643,422,2965,230,401,635,423,2707,234,409,641,436,2958,234,401,630,420,864,179,6343,799,423,2982,231,401,642,424,2718,236,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522122,367,120250,17002,1202,1,0,14089,681,462,2987,17002,527,17,568,2480,510,1055,260,468,3040,247,454,776,437,2733,235,982,724,435,2970,229,398,631,430,2729,229,432,649,414,2966,235,408,642,413,2718,233,6371,795,421,2959,234,400,635,429,2718,239,561,660,423,2978,232,408,640,412,2709,234,839,687,417,2974,228,399,632,430,2725,232,602,644,422,1114,197,398,632,416,2738,232,407,649,427,2950,232,400,637,421,2715,231,6349,798,422,2972,229,400,638,420,2701,237,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523123,368,119834,16980,1198,1,0,15816,669,451,2985,16980,527,17,557,2465,512,1048,249,452,2980,246,468,680,432,2759,238,987,725,433,2971,228,401,638,423,2713,230,432,646,429,2970,232,400,635,420,2720,234,6278,800,421,2956,240,408,640,413,2712,241,431,670,430,2974,230,400,634,431,3012,231,847,669,423,1117,195,394,628,421,2724,232,611,660,426,2967,228,401,635,429,2717,232,405,630,420,2963,234,401,630,420,2720,231,6285,797,425,2965,232,399,645,422,2719,236,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524123,369,118105,15287,1181,1,0,15797,676,466,2989,15287,537,17,561,2465,516,1069,261,452,2988,251,475,711,438,2738,235,983,717,433,2964,230,400,633,419,2717,233,442,653,407,2966,231,399,644,419,2711,231,6281,795,431,2964,234,401,635,420,867,199,792,650,425,2995,229,401,635,423,2704,231,840,687,420,2970,229,399,627,430,2729,231,602,644,421,2972,235,408,636,412,2704,232,405,642,428,2959,235,401,628,431,2715,230,6276,796,422,2976,233,400,635,420,2704,237,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525122,370,120009,16961,1200,1,0,14106,676,459,2984,16961,529,21,570,2477,510,970,249,451,3042,249,517,739,431,2739,237,1001,722,435,2974,224,401,637,423,2717,230,437,653,422,1111,188,380,623,419,2752,231,6287,797,420,2959,240,408,639,412,2712,242,589,669,431,2983,227,399,635,429,2716,231,847,677,417,2967,228,399,630,420,2714,239,614,654,416,2964,232,400,640,420,2710,233,409,633,435,2958,232,402,628,420,2716,233,6279,798,422,2965,236,408,646,412,2712,236,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
